Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2018-03-15,400.9166259765625,408.6773092701264,400.1251921370827,406.7206502417463,12711836
2018-03-16,395.7502136230469,399.99329587911296,389.5944408403758,399.6854866939291,30814962
2018-03-19,393.74957275390625,398.7621044255407,392.2106149342645,396.1679014973439,12630833
2018-03-20,391.2433166503906,397.48702694206247,390.0341521578806,392.7822746237687,15192983
2018-03-21,394.3652038574219,396.7615487619695,392.7823065562773,393.46381914570554,14715126
2018-03-22,399.3117980957031,400.9826617944784,393.85955082567887,393.9694722069794,22129723
2018-03-23,393.04608154296875,395.728221801563,390.93553243556585,391.5950606869405,23469999
2018-03-26,396.2119140625,397.6189370483925,392.43050126406655,393.06807460615215,13227705
2018-03-27,395.6402893066406,400.4549923552289,394.409140538242,398.89407945730454,15179544
2018-03-28,388.12152099609375,393.90356239292896,386.934340596903,393.88157811426817,19160609
2018-04-02,392.62835693359375,396.14595840040124,389.79232670657075,392.6503412089737,12494499
2018-04-03,395.53033447265625,396.4756875821662,389.24265615921826,391.7709356595587,13922126
2018-04-04,393.4856872558594,400.9165761750822,392.2325544808462,397.7947216970953,14214534
2018-04-05,399.3337707519531,400.1252340257902,397.2671901406303,397.9707163119858,8527915
2018-04-06,400.5649108886719,403.8626402150307,397.9267391681857,399.2458250284288,9664888
2018-04-09,402.7633972167969,404.08251242890424,401.2464528798263,401.2464528798263,7813897
2018-04-10,403.22509765625,406.2370314163251,401.9499803418064,403.8186730872744,8455132
2018-04-11,409.29296875,410.1283712799641,402.78541726658824,405.3136971880992,13140816
2018-04-12,408.34759521484375,411.84318315544266,406.36895167065467,408.8532335631459,10822592
2018-04-13,412.81048583984375,414.0636188184211,408.3475607795151,410.10633206375496,12616816
2018-04-16,412.01904296875,413.3161739112137,408.2596438473364,410.8758313045042,8934275
2018-04-17,415.18487548828125,416.482006458331,411.5573819411922,413.3161827012067,9599816
2018-04-18,412.436767578125,416.92167706918997,411.1396366544429,415.62457549700974,7360987
2018-04-19,414.32745361328125,415.5146337526287,411.1176322253227,412.92040138394316,9802587
2018-04-20,407.99578857421875,414.12957725683026,405.0498370939298,412.43675877211217,7326696
2018-04-23,411.5573425292969,415.22880427622164,408.2596134336968,408.9191416419167,7674482
2018-04-24,426.5290832519531,429.0133944540038,411.11766575439253,411.46944351616685,19921115
2018-04-25,426.7269592285156,431.69552279157006,423.67105694467574,428.1119979069819,14079382
2018-04-26,428.8594970703125,434.4216654685655,423.09944084321853,427.82620678159736,34096999
2018-04-27,438.0711669921875,444.53471994533214,433.3224168389882,435.2131231902759,25518647
2018-04-30,423.5611267089844,436.4442638257751,422.11010588427666,431.78348021065676,19406069
2018-05-02,427.6943054199219,430.5523199353733,424.33059386541703,425.1880099606535,13381914
2018-05-03,422.8135986328125,429.98067703758335,421.7803084580587,429.98067703758335,8634812
2018-05-04,419.4499816894531,424.176718485862,417.71316516392886,423.3632709136858,8302649
2018-05-07,426.9468078613281,427.9361296028641,420.50523907942835,421.6044821976347,7683268
2018-05-08,425.23199462890625,431.7835144308885,424.3965627774853,429.80487085965603,10792648
2018-05-09,429.4530944824219,432.79479254745905,423.099462498123,424.7043733772384,9831044
2018-05-10,431.40972900390625,432.9267026903479,428.37581098252514,430.9040906760938,8781584
2018-05-11,434.9713134765625,435.8726687866166,429.91478327240196,431.45371193375354,8774740
2018-05-14,433.80609130859375,436.15849689669636,429.4530872516334,436.15849689669636,5642499
2018-05-15,430.4424133300781,439.69805778847046,429.4311072717727,432.2451826843407,10501479
2018-05-16,420.41729736328125,428.26591893136754,418.7904315413347,428.26591893136754,18840763
2018-05-17,415.6685791015625,422.11014830735087,413.97573108643536,421.82435270920104,10353948
2018-05-18,410.61199951171875,419.2520540639039,409.79855201674053,415.7784506940116,11440117
2018-05-21,409.51275634765625,411.425446901046,405.4455482253105,409.24894505794754,14491208
2018-05-22,407.49017333984375,410.677981371206,406.7206943387555,410.30424868426456,11310073
2018-05-23,401.1145324707031,407.1603840239931,399.75144875844427,407.1603840239931,9991028
2018-05-24,402.69744873046875,404.96188779849956,400.19118263316335,401.88400118958805,11632489
2018-05-25,404.8739929199219,406.0172047108534,402.08193095138967,402.76344355950897,17782410
2018-05-28,404.69805908203125,407.60007136297725,403.68675310616374,406.67670248488076,11369679
2018-05-29,403.4009704589844,408.0397699209851,402.05990032352247,405.1817554488862,17878384
2018-05-30,402.807373046875,405.9292282293453,398.6302432865486,402.25776615814925,13105124
2018-05-31,405.1158142089844,405.53351544872055,402.12586464899505,404.9618949270522,37080158
2018-06-01,409.16107177734375,411.44749534776264,403.8407004960732,404.52224245228683,19174278
2018-06-04,413.6899108886719,415.0749495950042,409.16103273512294,410.41416578861435,12250151
2018-06-05,416.67987060546875,419.9116472336744,413.75587384142466,414.54733712934325,17436812
2018-06-06,419.6478271484375,420.3513239660994,414.48137563621924,416.394066312243,9164022
2018-06-07,427.1007080078125,429.14530436580736,419.66981730657943,419.86767578932023,14999572
2018-06-08,432.8167419433594,433.78404996074806,422.37388934369153,424.9021688072741,14289325
2018-06-11,432.0693054199219,439.67607040391886,430.4863788391981,434.0259646939955,15018718
2018-06-12,438.44488525390625,439.6980182380766,431.03597936866976,432.3990337241269,16285583
2018-06-13,440.79730224609375,442.2922917374588,435.08124365073724,439.6980590796212,12962502
2018-06-14,443.1936340332031,444.8864524978692,434.1578331747486,438.5767896943391,11997529
2018-06-15,445.9417419433594,450.0309344869239,439.36826762935056,442.336232799825,24705890
2018-06-18,446.53533935546875,448.6898569663923,442.77591099788714,443.5673742339309,12363932
2018-06-19,437.96124267578125,446.2055805499414,436.905938780823,445.8098342514566,13881382
2018-06-20,448.1622009277344,449.76711165971903,437.43358152034756,437.93921983084886,15735681
2018-06-21,453.74639892578125,455.52718391629855,449.06360156036607,450.00895474351086,22988909
2018-06-22,445.1943054199219,452.53725918351375,443.4135203320392,452.18548141030624,35370008
2018-06-25,441.6546936035156,446.953050652031,440.70934042415786,444.7105958922529,11369371
2018-06-26,430.4424133300781,442.33625899115987,428.81554753719774,442.33625899115987,17649122
2018-06-27,427.521240234375,436.1747889046505,426.1269134300521,433.1205900420165,19595831
2018-06-28,418.2701110839844,428.69421733753336,416.21184731295983,425.8170683951717,18770484
2018-06-29,430.442626953125,431.79269130556816,420.06278286054453,420.10704532798803,17425606
2018-07-02,425.1973876953125,430.3983754914588,423.6039092788918,430.3983754914588,14570004
2018-07-03,429.93359375,433.0984487061848,425.0867059935559,427.1449697541093,11084063
2018-07-04,438.2552185058594,439.0962349919258,429.80085027017634,430.1549500336946,10938521
2018-07-05,426.9236755371094,446.35546030550455,424.3121308417971,441.30939123835054,40946479
2018-07-06,432.7001037597656,435.1124673438082,426.9236744411174,427.03433061032035,20039239
2018-07-09,441.3536682128906,442.63730936884104,435.33379510867593,436.92730309708384,11309207
2018-07-10,454.0130920410156,455.2524707360429,442.6373123426152,443.85455980286895,22846197
2018-07-11,459.81158447265625,460.741125742649,450.5383325519175,453.7031872971072,18953870
2018-07-12,479.0884704589844,486.45837816909665,461.49363722739486,462.26825996028464,52736376
2018-07-13,486.8125,490.88476515910867,478.04826559542386,478.26960747836455,39301408
2018-07-16,476.36627197265625,490.840512658671,474.9719451369637,486.81250988481946,14427529
2018-07-17,483.5148620605469,485.10834043675396,473.44485523669994,477.29580809640555,14150770
2018-07-18,483.6033630371094,488.937137840134,476.85313025017547,486.1927763505536,10241565
2018-07-19,489.0478515625,493.5406105065554,480.8590581429392,483.9353884840839,11885426
2018-07-20,499.5826416015625,503.94258356066035,492.16844145922533,492.8324080601286,17538801
2018-07-23,495.88653564453125,500.09158814981566,492.6995789634249,500.09158814981566,12779803
2018-07-24,491.7478942871094,498.7415411032088,490.1765176707463,496.63904445000685,9775749
2018-07-25,493.60693359375,497.0816552197648,488.76007557931655,491.32735759499656,13014255
2018-07-26,491.6151123046875,496.41776742607743,490.3536024039706,491.3716687277913,14053674
2018-07-27,500.1137390136719,503.45564380885503,492.2790462225454,495.53242608654807,14610585
2018-07-30,509.65264892578125,512.2641939145209,499.29493482093454,500.1801842762957,30344461
2018-07-31,524.9678344726562,526.9154422077543,507.77142201803036,509.47555662545886,30350826
2018-08-01,527.7785034179688,532.4483408796128,524.702173677633,526.9153558645687,21227054
2018-08-02,517.1552734375,527.4023594922769,516.0929742378468,527.4023594922769,13668930
2018-08-03,520.9619750976562,523.8612553695951,517.6864343032773,520.098827431446,14536058
2018-08-06,527.8892211914062,529.3941449850735,520.2537392278248,520.8512529511331,8785462
2018-08-07,524.1710815429688,531.7844621932755,520.9840657513095,528.9072836683633,8879612
2018-08-08,538.9993896484375,541.1240470186613,524.5251502333981,524.5251502333981,17307566
2018-08-09,539.110107421875,545.196344330461,536.476402010622,540.6814545371221,14976885
2018-08-10,533.0238037109375,537.8043273307189,532.1828168559637,536.0337695932534,7833494
2018-08-13,525.7202758789062,531.1425752585429,523.5070936646752,530.0802170660986,10211072
2018-08-14,535.8567504882812,538.7781325107724,524.2153666760712,526.7383864812343,11592139
2018-08-16,531.5187377929688,538.2468679640742,529.1727683630726,532.6032566850403,13086024
2018-08-17,532.82470703125,537.9814325957946,531.186936523282,535.1485162859524,8379864
2018-08-20,546.61279296875,547.4537798214348,534.5508868824152,534.6615725949496,16639535
2018-08-21,552.0571899414062,553.9605350562346,543.1159355150601,547.6529859742922,15923396
2018-08-23,561.9058837890625,563.9198554134165,548.1620048381349,551.6587985281662,17429373
2018-08-24,565.4691772460938,566.553637289523,557.7451695344503,560.0468770289477,14550512
2018-08-27,571.666015625,573.5914622985424,566.0224038969507,566.3100803565542,12188510
2018-08-28,583.838623046875,585.6091808781202,573.2153351548222,573.6579598387789,19018790
2018-08-29,572.8611450195312,588.2649559431339,571.0906463804185,582.6434454777053,24230135
2018-08-30,564.1190795898438,574.1669544597751,562.3485219230006,572.5955483345114,21545859
2018-08-31,549.6005859375,562.1493197768216,547.3652428141869,562.1493197768216,33479841
2018-09-03,544.0675659179688,556.7934079028934,542.6953704962716,551.0833730008234,26686176
2018-09-04,549.7333984375,555.4212731824157,544.0012612256086,546.723432492321,19333815
2018-09-05,543.1159057617188,554.4695525826468,534.9271136986284,549.9767648351094,22584608
2018-09-06,558.3427124023438,560.2460577730595,542.3856482042748,544.5103059325828,24487897
2018-09-07,565.9560546875,567.1733021176628,555.2885043132686,559.8919192232029,23389269
2018-09-10,555.8860473632812,565.2478248682096,553.3408669206563,564.3625164512283,15440786
2018-09-11,547.8522338867188,561.4412268741748,546.3251490083154,557.2804361881091,23787332
2018-09-12,554.4031982421875,557.1475301010046,543.9348004989483,554.0933018992939,17642490
2018-09-14,554.6909790039062,564.6281699530293,552.2564839348327,557.457472162553,17233514
2018-09-17,542.6290893554688,553.6286379041651,540.7257440969619,553.6286379041651,14773803
2018-09-18,538.7559204101562,548.6046437585512,537.5165714076329,542.6732962459503,16660044
2018-09-19,535.9230346679688,541.7879586197372,531.6073559811463,541.7879586197372,24642640
2018-09-21,538.910888671875,547.7193557926669,523.8612365552019,539.5748256622617,41713856
2018-09-24,545.3512573242188,548.82594937841,533.1565644174077,537.5608273075529,22098277
2018-09-25,544.7095336914062,551.083507076302,528.951620573083,546.8784539592787,21250513
2018-09-26,553.9163208007812,555.0450433187049,543.182406037007,548.4276564018437,13992341
2018-09-27,554.9564819335938,559.0509078246089,547.7636242912354,555.5097923127173,23642923
2018-09-28,556.8156127929688,562.9019092990245,552.1015119629488,557.6787605123563,24220992
2018-10-01,545.1962890625,556.7048838080634,532.9352324594645,556.7048838080634,16039441
2018-10-03,533.422119140625,548.6931413528295,531.1868352532949,544.2225144827592,16135428
2018-10-04,496.7496643066406,526.9153909353719,489.55680694650005,526.5170287523828,50774608
2018-10-05,464.2601318359375,493.67336908457037,459.52390003318254,486.6797218717258,47998260
2018-10-08,491.06182861328125,494.4258648450093,453.9466852504677,464.7691837675426,53983473
2018-10-09,482.4967956542969,497.2144797488349,478.57944909427255,496.48411948822644,24042005
2018-10-10,487.83056640625,493.91683291284284,479.9516108884304,484.2009259167395,20784941
2018-10-11,481.5008850097656,493.4299456169422,461.67073718064023,470.9661217456406,28926389
2018-10-12,498.65301513671875,499.73747508395496,487.7420219664262,489.0920567053838,19814528
2018-10-15,504.495849609375,507.66070459433746,494.9348909550084,500.13584893837236,19406012
2018-10-16,515.1412963867188,516.7347451698961,504.60647485877587,507.262341021569,16358598
2018-10-17,509.6083068847656,522.0242535824618,504.60647095666945,521.8693644996696,27967162
2018-10-19,487.4764404296875,491.7700475018947,473.73256019501423,486.9010283540417,55606079
2018-10-22,470.3685607910156,493.45208937139785,468.02259074232563,491.3274316767898,28798142
2018-10-23,466.8495788574219,471.27594387522913,461.95842837507354,465.9864311784535,23128845
2018-10-24,462.887939453125,476.25558811567174,456.5360983859955,475.79080268155826,29869514
2018-10-25,456.2705078125,460.63050852172944,449.896535320371,458.5722447244144,30833933
2018-10-26,462.51171875,467.86765480715,452.3753473781812,457.20007470974065,20085933
2018-10-29,481.5008850097656,484.1788235216352,462.99864081915166,462.99864081915166,16781215
2018-10-30,467.86767578125,480.48283463585625,465.69872605102347,480.48283463585625,19263668
2018-10-31,469.74884033203125,471.78497301426796,463.4412611735673,468.75290522555224,35999348
2018-11-01,467.5356140136719,472.6923389405378,464.76915084726494,472.6923389405378,20552752
2018-11-02,475.7908020019531,478.4909010289118,470.5898145896325,472.2939785994359,36739798
2018-11-05,482.607421875,483.66975057554976,471.40869328067197,475.14898973880054,16585905
2018-11-06,488.7158508300781,492.2126744103127,483.18286509903413,484.24519386814285,18886485
2018-11-07,491.63720703125,493.54055213197415,489.8666788739522,493.54055213197415,2808599
2018-11-09,484.0017395019531,493.00941737855555,480.2614724335663,489.66751250930923,23712291
2018-11-12,478.04827880859375,486.3698592250039,475.6359151924671,485.8829720740352,12690610
2018-11-13,486.6576232910156,488.2289705542457,473.64407273802425,475.39249943240395,14899604
2018-11-14,485.99359130859375,492.5003509359988,480.4827666892778,489.1363149600316,17034346
2018-11-15,485.5066833496094,488.228883919858,480.92537069001344,485.5509458126148,14943663
2018-11-16,499.0292663574219,500.1579887489508,485.61735550475953,485.9935864527003,24131016
2018-11-19,509.03289794921875,509.78535987340223,500.6227930031541,501.46377985959435,15987574
2018-11-20,503.4557189941406,511.6445127328904,500.1801778604713,506.81978507221055,12511640
2018-11-21,492.6110534667969,507.0410615999847,490.02163993065284,503.49994588336864,16422494
2018-11-22,488.1625061035156,498.12185608074793,486.9452587835665,493.31923094991254,12670591
2018-11-26,491.2167663574219,494.6471964249783,485.7502035747858,490.88479783247743,13969873
2018-11-27,499.38336181640625,500.18008616996013,489.31335575970326,490.39781567752465,14896607
2018-11-28,510.2059631347656,512.4634083579604,498.5424764497845,501.264648092749,17507771
2018-11-29,517.2217407226562,522.2677805414729,513.4593125460436,513.9019372502519,27640198
2018-11-30,516.8012084960938,524.9678409771739,514.4773401972819,518.9037053513254,23443212
2018-12-03,511.88787841796875,520.0545096584999,508.3688648782264,520.0545096584999,12182825
2018-12-04,510.0509338378906,512.57395349851,505.5803065753827,512.57395349851,11358720
2018-12-05,511.3123474121094,512.9280157621296,504.296541028993,506.2663090408026,12729759
2018-12-06,497.3694152832031,508.59021642539426,494.9791534586504,508.59021642539426,12831451
2018-12-07,501.8621520996094,503.25644935826995,490.5970292196639,499.9367052367765,15779984
2018-12-10,482.5852966308594,493.230715000803,479.42044172228947,491.32736989959454,20521072
2018-12-11,485.8165588378906,487.8305601586093,466.98234748758017,471.8513369923307,29518062
2018-12-12,491.5487365722656,492.8766697720291,481.4787586849396,486.45840476706644,27572962
2018-12-13,490.0216369628906,499.29489010674473,484.70999296784566,499.29489010674473,20337275
2018-12-14,492.30120849609375,493.4963246900918,483.27139901697336,488.2732056825799,15795834
2018-12-17,500.1358642578125,501.5080598511615,491.99136337161264,493.96110227857696,11077711
2018-12-18,503.0130615234375,504.1638857257209,495.97509252010303,497.2145007564432,12841994
2018-12-19,503.19012451171875,507.8378021021089,501.5966164793098,505.2705197193185,16118419
2018-12-20,499.49407958984375,501.2867390481279,494.0496188714748,496.1963780651814,12609700
2018-12-21,486.9895324707031,500.7334121178466,485.1304498257496,497.96691938314893,18115814
2018-12-24,482.098388671875,488.31744243820066,480.94753500685727,487.299376171334,9065704
2018-12-26,486.1706848144531,486.90104509867547,471.6964438229025,480.61559723152027,15771193
2018-12-27,495.84228515625,498.852251139613,488.6715881289746,490.08801663787307,27294221
2018-12-28,498.21044921875,502.50402704858533,496.2849431086471,498.18828843578683,16768547
2018-12-31,496.30706787109375,501.8843160362173,494.0717541773984,500.6006453893138,15799099
2019-01-01,496.1963806152344,498.9850342368502,491.37165350447594,498.0776241124587,9746670
2019-01-02,489.7339172363281,498.8522514846727,487.343655344541,493.31926575244586,15628818
2019-01-03,483.6919250488281,493.36354038015054,482.5189400816617,490.22081646225075,16288287
2019-01-04,486.303466796875,488.8707786063825,478.535196761192,485.7501859420517,18516544
2019-01-07,489.0035400390625,495.06767517209585,487.3436384673368,489.99947507255644,12060290
2019-01-08,488.95928955078125,491.30525940351646,485.1304679541355,489.1584706528177,12304389
2019-01-09,491.65936279296875,494.425855651597,486.32558772693704,492.21267318377784,12614237
2019-01-10,490.2208251953125,491.7700707213868,488.2289549747655,490.33148136893067,8925160
2019-01-11,486.03790283203125,493.0094485923321,481.8549812853927,490.2650868480433,14139060
2019-01-14,485.4845886230469,487.1223294251018,480.88114438580243,484.6878346813324,8994060
2019-01-15,500.02520751953125,501.0654049949557,489.11418486997286,489.11418486997286,22011407
2019-01-16,502.7917175292969,506.8197201745907,500.3350619936165,502.393296235088,13961606
2019-01-17,502.14990234375,508.10335206954045,500.1801338609765,506.5762673652518,16379077
2019-01-18,524.2374877929688,526.6941435340066,502.5040239545783,508.5017364096409,56181172
2019-01-21,547.8522338867188,548.8481690848818,526.1408702049339,528.509001172476,48206814
2019-01-22,546.7235107421875,551.9466598791307,539.8404893083788,545.7054738560403,36207430
2019-01-23,542.80615234375,550.7293708515431,540.9028070392636,545.9045843376497,19313542
2019-01-24,552.1679077148438,554.7130882758987,540.0617976543355,542.2307176885093,28775487
2019-01-25,551.5261840820312,559.8035036819263,546.834243318302,553.4959529562393,18703992
2019-01-28,544.2447509765625,555.9303984566689,541.0798955042951,553.5180050276912,18744303
2019-01-29,535.8788452148438,545.1742589755294,531.7623174984154,544.8865233857091,20405845
2019-01-30,529.2613525390625,542.2306681873968,527.225220095184,537.804303586863,17164298
2019-01-31,543.1823120117188,544.3110343342596,531.6073532371764,532.0499778547592,22279301
2019-02-01,553.2744140625,555.509757122941,543.1380734914077,546.2144033623265,20187323
2019-02-04,571.4005126953125,574.0784806662556,549.7776764638679,551.9686981888808,25528059
2019-02-05,571.6881713867188,577.3761052108845,565.9560341911196,571.8873820352513,20479210
2019-02-06,579.9654541015625,583.2409946417941,572.883282546338,573.7685318299614,20586783
2019-02-07,571.17919921875,584.812393978493,569.2758539932959,579.9655059785771,20150710
2019-02-08,565.5576171875,575.6497541284344,563.145224334816,568.7003111247333,14230054
2019-02-11,554.7351684570312,564.8052045928157,553.7392334148291,564.7609421263937,16457901
2019-02-12,556.12939453125,563.1894638560586,553.9604748587062,553.9604748587062,13998153
2019-02-14,541.87646484375,549.3127945825377,539.1321331998678,549.3127945825377,14496604
2019-02-15,550.8399658203125,553.2523589386116,537.3616603663344,544.3332058212081,20994460
2019-02-18,540.0617065429688,554.4031574680856,537.8042619533624,553.2965368559136,21106139
2019-02-19,538.2911987304688,548.7374358904422,536.1222788619095,539.1321855608721,13658461
2019-02-20,546.3693237304688,548.8702417164039,539.57482832799,541.7216465839695,13776558
2019-02-21,551.9243774414062,556.7491632550892,544.1561082536389,547.0996507231351,23142949
2019-02-22,545.484130859375,551.2162685698074,542.673375318835,550.9064312740302,19152470
2019-02-25,545.4618530273438,550.1981136755784,540.3051285442053,547.0996231918582,17176522
2019-02-26,540.1282348632812,546.5686316823941,533.820684561968,535.3698711563272,22160532
2019-02-27,541.566650390625,551.0391128042148,535.1484160679546,543.5806810693128,24308835
2019-02-28,544.9086303710938,548.8038457853164,542.916760195535,546.1037761145965,24688859
2019-03-01,542.6954345703125,549.910453132345,541.0134608104729,547.5423224852349,17329606
2019-03-05,547.8299560546875,548.7816284735072,539.3976916626754,541.5223487959233,15577500
2019-03-06,559.8475341796875,563.5214364477342,546.7012293549775,548.7816240121912,26332276
2019-03-07,562.260009765625,566.4871638440499,556.9040741791548,559.4935170418076,17738092
2019-03-08,560.86572265625,564.1191025568273,558.6082777903562,560.4009372146203,13211934
2019-03-11,577.2433471679688,580.7401413223661,561.2641230591577,562.1715332234376,21258869
2019-03-12,589.3051147460938,590.4780995651925,581.7359971792328,582.9089819983315,24561597
2019-03-13,596.3651123046875,601.9865626256222,587.866484041305,591.8059609689735,24577591
2019-03-14,593.8200073242188,602.871946999757,591.4076144308954,597.4496475061777,22753310
2019-03-15,585.0116577148438,601.455609336697,580.3860816359203,595.3472108928156,34764353
2019-03-18,597.58251953125,601.079372818546,588.26500375624,589.1502531477479,22104063
2019-03-19,609.3123779296875,610.8394625509037,594.5061398709255,601.9866738940681,21448030
2019-03-20,608.825439453125,614.3805267326183,603.7572393047114,609.8656369626848,21639437
2019-03-22,593.9085693359375,611.2378271135251,591.6732852516752,607.5196617727818,25078643
2019-03-25,586.2509155273438,591.7396385052343,582.8204858269424,588.9731457836614,17394088
2019-03-26,605.1959228515625,607.1213698963418,588.7076500196026,588.8404374331935,20734876
2019-03-27,597.2284545898438,609.9321386710575,595.0152718866375,609.9321386710575,22079870
2019-03-28,601.9867553710938,606.3246549025426,594.3734329198153,597.6710757187243,22930248
2019-04-01,616.0847778320312,622.7021649241899,603.1155193758486,606.4131620781352,22088854
2019-04-02,615.133056640625,621.0644045184021,610.8837416081006,618.806959600837,17526740
2019-04-03,608.7149047851562,621.0202268928282,607.2984465489978,616.483175656604,17169813
2019-04-04,598.9104614257812,612.4772926682142,596.3431199622236,610.3968974724891,18320845
2019-04-05,599.2866821289062,603.713047483883,594.4619545291577,602.4072750227529,14717266
2019-04-08,588.3756103515625,600.8801417011313,585.9190138260517,600.2162046801037,19081843
2019-04-09,590.6773071289062,593.4437406042086,584.7237990427792,588.2206517980837,20774977
2019-04-10,589.3273315429688,596.6751382297164,587.1584113334028,592.22661208358,16651949
2019-04-11,596.1439208984375,598.888252928807,588.264965445455,590.0133624275286,12558520
2019-04-12,594.5061645507812,600.6145623846402,591.651146738665,597.560333920002,12948769
2019-04-15,593.200439453125,597.0956551150056,590.9208335400103,595.3471988570321,9285737
2019-04-16,594.7939453125,601.9867446044715,593.1340140031939,595.3471966535134,17360317
2019-04-18,613.4732055664062,615.1551793737904,604.1999524621015,608.6263175144761,39286534
2019-04-22,595.5020751953125,605.0851649965012,593.7093566824035,601.9866741912256,23607922
2019-04-23,603.6909790039062,607.7410840250107,595.789920547327,596.6751700288495,19807450
2019-04-24,615.0445556640625,617.3905256072113,604.7532066374247,606.5459252679693,16101112
2019-04-25,607.4754028320312,625.180921221674,603.137562941129,614.8674710903454,30469914
